"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1836,      -6.762585922,      -4.443766587,      -4.082470124,      -3.954469137,      -1.740718212,      -10.47527049,                         5,      -1.170392342,               5,      -2.439342396,       1064568.017,     0.01199042903,     0.05377947915,      0.1020327518,      0.1293337162,     0.08868757942,    -0.08516043992,     0.01325317233,      0.1020327518,      0.0534822979,       4.485200571,   0.0001247344814
          0,           0,        1837,      -6.765005282,      -4.449139974,      -4.085758467,      -3.957777489,       -1.74402075,      -10.47780904,                         5,      -1.166921191,               5,       -2.43895251,       1064568.017,     0.01199042854,     0.05377941541,      0.1020327454,      0.1293336295,     0.08868758485,    -0.08516044179,     0.01325317034,      0.1020327454,     0.05348223419,       4.485195439,   0.0001247340437
          0,           0,        1838,      -6.767424826,       -4.45449254,      -4.089100306,      -3.961115193,      -1.747347394,      -10.48089159,                         5,      -1.167997605,               5,      -2.437364898,       1064568.017,     0.01199042806,     0.05377935238,      0.1020327391,      0.1293335438,     0.08868759001,     -0.0851604436,     0.01325316837,      0.1020327391,      0.0534821712,       4.485190364,   0.0001247336097
          0,           0,        1839,      -6.769846345,       -4.45980749,      -4.092426656,      -3.964450961,       -1.75060798,       -10.4847336,                         5,      -1.172508691,               5,      -2.435857468,       1064568.017,     0.01199042759,        0.05377929,      0.1020327332,       0.129333459,     0.08868759474,    -0.08516044513,     0.01325316644,      0.1020327332,     0.05348210884,       4.485185335,   0.0001247331793
          0,           0,        1840,       -6.77225889,      -4.465073712,      -4.095698755,      -3.967754126,      -1.753820934,      -10.48854747,                         5,      -1.175282572,               5,      -2.436375726,       1064568.017,     0.01199042715,     0.05377922797,      0.1020327275,      0.1293333747,     0.08868759939,     -0.0851604465,     0.01325316454,      0.1020327275,     0.05348204684,       4.485180328,   0.0001247327527
          0,           0,        1841,      -6.774654229,      -4.470295557,      -4.098949844,       -3.97103209,      -1.757037481,      -10.49180751,                         5,      -1.172687947,               5,      -2.437447353,       1064568.017,     0.01199042671,      0.0537791662,      0.1020327218,      0.1293332908,     0.08868760427,      -0.085160448,     0.01325316265,      0.1020327218,     0.05348198509,       4.485175339,   0.0001247323298
          0,           0,        1842,      -6.777046155,      -4.475486003,      -4.102238669,      -3.974323155,       -1.76030274,      -10.49435166,                         5,      -1.167415021,               5,      -2.438162373,       1064568.017,     0.01199042627,     0.05377910485,      0.1020327162,      0.1293332077,     0.08868760935,    -0.08516044968,     0.01325316076,      0.1020327162,     0.05348192377,       4.485170388,   0.0001247319107
          0,           0,        1843,      -6.779444772,      -4.480649795,      -4.105583044,      -3.977651609,      -1.763553819,       -10.4976544,                         5,      -1.167330412,               5,       -2.43744888,       1064568.017,     0.01199042581,     0.05377904426,      0.1020327105,      0.1293331255,     0.08868761409,    -0.08516045133,     0.01325315888,      0.1020327105,     0.05348186321,       4.485165506,   0.0001247314951
          0,           0,        1844,      -6.781850281,       -4.48577474,      -4.108901087,      -3.980978572,      -1.766742412,      -10.50133007,                         5,      -1.169559499,               5,      -2.437024826,       1064568.017,     0.01199042535,     0.05377898428,      0.1020327047,       0.129333044,     0.08868761846,    -0.08516045294,       0.013253157,      0.1020327047,     0.05348180326,       4.485160678,   0.0001247310831
          0,           0,        1845,      -6.784248412,      -4.490854636,      -4.112175421,      -3.984283223,      -1.769903394,      -10.50476707,                         5,      -1.170147867,               5,      -2.437386867,       1064568.017,     0.01199042488,     0.05377892466,      0.1020326989,       0.129332963,     0.08868762279,    -0.08516045464,     0.01325315513,      0.1020326989,     0.05348174367,        4.48515588,   0.0001247306746
          0,           0,        1846,      -6.786634211,      -4.495897184,      -4.115442608,      -3.987576959,      -1.773100614,      -10.50737641,                         5,      -1.167076748,               5,      -2.437199545,       1064568.017,     0.01199042441,     0.05377886536,      0.1020326928,      0.1293328824,      0.0886876273,    -0.08516045665,     0.01325315327,      0.1020326928,     0.05348168439,       4.485151109,   0.0001247302698
          0,           0,        1847,      -6.789018928,      -4.500914601,      -4.118757965,      -3.990894362,      -1.776351731,      -10.50992689,                         5,      -1.166108707,               5,      -2.436184512,       1064568.017,     0.01199042395,     0.05377880663,      0.1020326867,      0.1293328027,     0.08868763173,    -0.08516045875,     0.01325315142,      0.1020326867,     0.05348162569,       4.485146384,   0.0001247298686
          0,           0,        1848,      -6.791405693,      -4.505893381,      -4.122088359,        -3.9942254,      -1.779555781,      -10.51346788,                         5,      -1.170147308,               5,      -2.434368236,       1064568.017,      0.0119904235,     0.05377874857,      0.1020326809,      0.1293327238,     0.08868763572,    -0.08516046059,     0.01325314961,      0.1020326809,     0.05348156765,       4.485141709,   0.0001247294707
          0,           0,        1849,      -6.793789455,      -4.510817185,      -4.125366197,      -3.997529197,       -1.78269848,      -10.51717242,                         5,      -1.174033939,               5,      -2.434353201,       1064568.017,     0.01199042308,     0.05377869091,      0.1020326755,      0.1293326455,     0.08868763951,    -0.08516046221,     0.01325314782,      0.1020326755,     0.05348151003,       4.485137061,   0.0001247290762
          0,           0,        1850,      -6.796156043,      -4.515687379,      -4.128606922,      -4.000801381,      -1.785825946,      -10.52054614,                         5,      -1.173552151,               5,      -2.435517632,       1064568.017,     0.01199042266,      0.0537786335,      0.1020326701,      0.1293325677,     0.08868764344,    -0.08516046386,     0.01325314606,      0.1020326701,     0.05348145264,       4.485132428,   0.0001247286853
          0,           0,        1851,      -6.798513209,      -4.520514957,        -4.1318639,      -4.004070921,      -1.788996161,       -10.5230119,                         5,      -1.168054784,               5,      -2.436538179,       1064568.017,     0.01199042224,     0.05377857638,      0.1020326647,      0.1293324904,     0.08868764766,    -0.08516046574,     0.01325314429,      0.1020326647,     0.05348139554,        4.48512782,   0.0001247282979
          0,           0,        1852,      -6.800875785,      -4.525309818,      -4.135186283,      -4.007378151,      -1.792184944,      -10.52583369,                         5,      -1.166120678,               5,      -2.436384157,       1064568.017,     0.01199042181,      0.0537785199,      0.1020326593,      0.1293324139,      0.0886876517,    -0.08516046764,     0.01325314253,      0.1020326593,     0.05348133909,       4.485123271,   0.0001247279138
          0,           0,        1853,      -6.803246977,      -4.530063919,      -4.138508758,      -4.010698631,      -1.795313938,      -10.52932783,                         5,      -1.168196152,               5,      -2.435685015,       1064568.017,     0.01199042137,     0.05377846407,      0.1020326538,      0.1293323382,     0.08868765534,    -0.08516046946,     0.01325314078,      0.1020326538,     0.05348128328,        4.48511878,   0.0001247275331
          0,           0,        1854,      -6.805616618,      -4.534767308,      -4.141782577,      -4.013998895,      -1.798399907,      -10.53272159,                         5,      -1.169562704,               5,      -2.436079441,       1064568.017,     0.01199042093,     0.05377840863,      0.1020326483,      0.1293322629,     0.08868765885,     -0.0851604713,     0.01325313903,      0.1020326483,     0.05348122787,       4.485114322,   0.0001247271556
          0,           0,        1855,      -6.807972644,      -4.539423277,      -4.145035089,      -4.017281716,       -1.80149776,      -10.53548887,                         5,      -1.167621672,               5,      -2.436089887,       1064568.017,     0.01199042049,     0.05377835347,      0.1020326425,       0.129332188,     0.08868766248,    -0.08516047339,     0.01325313729,      0.1020326425,     0.05348117274,       4.485109887,   0.0001247267815
          0,           0,        1856,      -6.810324814,      -4.544046212,      -4.148319021,      -4.020576856,      -1.804662058,        -10.537663,                         5,      -1.164950296,               5,      -2.435562534,       1064568.017,     0.01199042004,     0.05377829874,      0.1020326367,      0.1293321138,      0.0886876662,     -0.0851604757,     0.01325313556,      0.1020326367,     0.05348111803,       4.485105488,   0.0001247264108
          0,           0,        1857,      -6.812678785,      -4.548632076,      -4.151644879,      -4.023897729,       -1.80781087,      -10.54079506,                         5,      -1.167919618,               5,      -2.433802644,       1064568.017,     0.01199041961,     0.05377824466,      0.1020326311,      0.1293320405,     0.08868766953,    -0.08516047782,     0.01325313385,      0.1020326311,     0.05348106398,        4.48510114,   0.0001247260433
          0,           0,        1858,      -6.815033926,      -4.553160938,      -4.154929212,      -4.027201131,      -1.810893542,      -10.54436047,                         5,      -1.172445434,               5,      -2.433170352,       1064568.017,      0.0119904192,     0.05377819104,      0.1020326258,      0.1293319677,     0.08868767258,    -0.08516047967,     0.01325313218,      0.1020326258,     0.05348101039,       4.485096822,   0.0001247256789
          0,           0,        1859,      -6.817375235,      -4.557627915,      -4.158164739,      -4.030469689,      -1.813942654,      -10.54775155,                         5,      -1.173796267,               5,      -2.434307086,       1064568.017,      0.0119904188,     0.05377813767,      0.1020326207,      0.1293318954,     0.08868767566,    -0.08516048146,     0.01325313053,      0.1020326207,     0.05348095704,       4.485092519,   0.0001247253177
          0,           0,        1860,      -6.819702235,      -4.562042334,       -4.16139681,      -4.033722693,      -1.817018416,      -10.55032482,                         5,      -1.169286627,               5,      -2.435483594,       1064568.017,     0.01199041841,     0.05377808451,      0.1020326156,      0.1293318235,     0.08868767903,    -0.08516048347,     0.01325312888,      0.1020326156,     0.05348090391,       4.485088234,   0.0001247249598
          0,           0,        1861,      -6.822031272,      -4.566418741,       -4.16468752,      -4.037005004,      -1.820136536,      -10.55270055,                         5,      -1.165492332,               5,      -2.435946096,       1064568.017,       0.011990418,     0.05377803185,      0.1020326104,      0.1293317523,     0.08868768241,    -0.08516048558,     0.01325312723,      0.1020326104,     0.05348085127,       4.485083994,   0.0001247246052
          0,           0,        1862,      -6.824369166,      -4.570753087,      -4.168008461,      -4.040314495,      -1.823211084,        -10.555933,                         5,      -1.166879838,               5,      -2.435207959,       1064568.017,     0.01199041758,     0.05377797985,      0.1020326052,      0.1293316819,     0.08868768541,     -0.0851604876,     0.01325312559,      0.1020326052,     0.05348079929,       4.485079813,   0.0001247242535
          0,           0,        1863,       -6.82671129,      -4.575034526,      -4.171284737,      -4.043610164,      -1.826232007,      -10.55924624,                         5,      -1.168801226,               5,      -2.435427846,       1064568.017,     0.01199041716,     0.05377792827,         0.1020326,       0.129331612,     0.08868768819,    -0.08516048959,     0.01325312396,         0.1020326,     0.05348074774,       4.485075669,    0.000124723905
          0,           0,        1864,      -6.829041941,       -4.57926145,      -4.174527035,      -4.046884168,      -1.829243858,      -10.56213903,                         5,      -1.168106466,               5,      -2.435698262,       1064568.017,     0.01199041674,     0.05377787697,      0.1020325946,      0.1293315424,     0.08868769102,    -0.08516049173,     0.01325312233,      0.1020325946,     0.05348069646,       4.485071548,   0.0001247235595
          0,           0,        1865,       -6.83136442,      -4.583448043,      -4.177781951,      -4.050158653,      -1.832314264,      -10.56416788,                         5,      -1.164594784,               5,       -2.43545323,       1064568.017,     0.01199041632,     0.05377782598,       0.102032589,      0.1293314734,     0.08868769403,    -0.08516049417,     0.01325312071,       0.102032589,     0.05348064549,       4.485067453,   0.0001247232173
          0,           0,        1866,      -6.833688486,      -4.587598644,      -4.181091609,      -4.053463724,      -1.835407478,      -10.56681666,                         5,      -1.165978575,               5,      -2.434054836,       1064568.017,      0.0119904159,     0.05377777557,      0.1020325836,      0.1293314051,     0.08868769678,    -0.08516049652,      0.0132531191,      0.1020325836,     0.05348059511,       4.485063404,    0.000124722878
          0,           0,        1867,      -6.836016028,      -4.591692707,      -4.184381927,      -4.056764301,      -1.838436708,      -10.57020066,                         5,        -1.1706596,               5,       -2.43287996,       1064568.017,     0.01199041551,     0.05377772568,      0.1020325785,      0.1293313375,     0.08868769917,    -0.08516049859,     0.01325311753,      0.1020325785,     0.05348054524,       4.485059391,   0.0001247225416
          0,           0,        1868,      -6.838334221,      -4.595722285,      -4.187616235,      -4.060030502,      -1.841417392,      -10.57354023,                         5,      -1.173455687,               5,      -2.433790912,       1064568.017,     0.01199041513,     0.05377767605,      0.1020325736,      0.1293312703,     0.08868770152,    -0.08516050052,     0.01325311599,      0.1020325736,     0.05348049563,       4.485055394,   0.0001247222082
          0,           0,        1869,      -6.840635748,      -4.599692034,      -4.190830016,       -4.06327144,      -1.844406173,      -10.57628397,                         5,      -1.170699335,               5,      -2.435092197,       1064568.017,     0.01199041475,      0.0537776266,      0.1020325687,      0.1293312035,     0.08868770408,     -0.0851605026,     0.01325311444,      0.1020325687,      0.0534804462,       4.485051411,   0.0001247218778
          0,           0,        1870,      -6.842934606,       -4.60361809,       -4.19408514,      -4.066527864,      -1.847446651,      -10.57836262,                         5,      -1.165558778,               5,      -2.436035514,       1064568.017,     0.01199041437,      0.0537775775,      0.1020325638,      0.1293311372,     0.08868770682,    -0.08516050487,      0.0132531129,      0.1020325638,     0.05348039713,        4.48504746,   0.0001247215505
          0,           0,        1871,      -6.845241656,      -4.607502461,      -4.197395495,      -4.069821353,      -1.850471262,      -10.58124443,                         5,      -1.165723116,               5,      -2.435550981,       1064568.017,     0.01199041397,     0.05377752902,      0.1020325589,      0.1293310717,     0.08868770924,    -0.08516050707,     0.01325311137,      0.1020325589,     0.05348034867,       4.485043565,    0.000124721226
          0,           0,        1872,      -6.847557229,      -4.611334868,      -4.200675552,      -4.073111169,       -1.85343453,      -10.58445301,                         5,      -1.167950177,               5,      -2.435476088,       1064568.017,     0.01199041357,     0.05377748102,      0.1020325539,      0.1293310067,     0.08868771138,    -0.08516050919,     0.01325310984,      0.1020325539,     0.05348030069,       4.485039711,   0.0001247209043
          0,           0,        1873,      -6.849864695,      -4.615108861,       -4.20391094,      -4.076377622,      -1.856371606,      -10.58739645,                         5,      -1.168297409,               5,      -2.436001171,       1064568.017,     0.01199041317,     0.05377743329,      0.1020325488,      0.1293309421,     0.08868771351,    -0.08516051138,     0.01325310832,      0.1020325488,     0.05348025298,       4.485035879,   0.0001247205856
          0,           0,        1874,      -6.852161577,      -4.618837552,      -4.207141809,      -4.079634892,      -1.859350921,      -10.58948289,                         5,      -1.164953318,               5,      -2.435890631,       1064568.017,     0.01199041277,      0.0537773858,      0.1020325435,      0.1293308778,     0.08868771582,    -0.08516051388,      0.0132531068,      0.1020325435,     0.05348020552,       4.485032069,   0.0001247202697
          0,           0,        1875,      -6.854458296,      -4.622530538,      -4.210425697,      -4.082918934,      -1.862381914,      -10.59165617,                         5,      -1.164464484,               5,      -2.434992654,       1064568.017,     0.01199041237,      0.0537773388,      0.1020325383,      0.1293308143,     0.08868771802,    -0.08516051642,     0.01325310529,      0.1020325383,     0.05348015854,       4.485028298,   0.0001247199567
          0,           0,        1876,      -6.856759193,      -4.626173972,      -4.213718386,      -4.086213261,      -1.865363324,      -10.59479288,                         5,      -1.168802333,               5,      -2.433487069,       1064568.017,     0.01199041199,     0.05377729233,      0.1020325334,      0.1293307514,     0.08868771985,    -0.08516051868,     0.01325310381,      0.1020325334,     0.05348011209,       4.485024566,   0.0001247196464
          0,           0,        1877,      -6.859056042,      -4.629750856,      -4.216954264,      -4.089477408,       -1.86828416,      -10.59804654,                         5,      -1.172667232,               5,      -2.433967357,       1064568.017,     0.01199041162,     0.05377724616,      0.1020325287,      0.1293306889,     0.08868772155,    -0.08516052075,     0.01325310236,      0.1020325287,     0.05348006594,       4.485020852,   0.0001247193388
          0,           0,        1878,       -6.86133596,      -4.633265302,      -4.220155046,      -4.092709747,      -1.871196118,      -10.60092428,                         5,      -1.171879074,               5,      -2.435396073,       1064568.017,     0.01199041127,     0.05377720016,       0.102032524,      0.1293306268,     0.08868772339,    -0.08516052289,     0.01325310092,       0.102032524,     0.05348001997,        4.48501715,   0.0001247190341
          0,           0,        1879,      -6.863607882,      -4.636731288,      -4.223376521,      -4.095942353,      -1.874154084,      -10.60291372,                         5,      -1.166340544,               5,      -2.436611727,       1064568.017,      0.0119904109,     0.05377715441,      0.1020325193,      0.1293305651,     0.08868772548,    -0.08516052526,     0.01325309948,      0.1020325193,     0.05347997423,        4.48501347,   0.0001247187321
          0,           0,        1880,      -6.865886594,      -4.640157945,      -4.226665713,      -4.099214405,      -1.877128078,      -10.60538412,                         5,        -1.1648687,               5,      -2.436613613,       1064568.017,     0.01199041053,     0.05377710919,      0.1020325146,      0.1293305041,     0.08868772738,    -0.08516052761,     0.01325309804,      0.1020325146,     0.05347992903,       4.485009838,   0.0001247184329
          0,           0,        1881,      -6.868175767,      -4.643537223,      -4.229948202,      -4.102496052,      -1.880042286,      -10.60845385,                         5,      -1.167049636,               5,      -2.436265251,       1064568.017,     0.01199041015,     0.05377706447,      0.1020325099,      0.1293304437,     0.08868772896,    -0.08516052986,     0.01325309661,      0.1020325099,     0.05347988434,       4.485006252,   0.0001247181363
          0,           0,        1882,      -6.870462985,         -4.646859,      -4.233179958,      -4.105755557,      -1.882917363,       -10.6113868,                         5,      -1.168193208,               5,      -2.436919573,       1064568.017,     0.01199040977,     0.05377702005,      0.1020325051,      0.1293303836,     0.08868773047,    -0.08516053211,     0.01325309519,      0.1020325051,     0.05347983994,       4.485002689,   0.0001247178423
          0,           0,        1883,      -6.872737393,      -4.650131148,      -4.236392659,       -4.10899876,      -1.885810432,      -10.61363491,                         5,      -1.165758407,               5,      -2.436942822,       1064568.017,     0.01199040939,     0.05377697585,      0.1020325002,      0.1293303239,     0.08868773211,    -0.08516053461,     0.01325309376,      0.1020325002,     0.05347979576,       4.484999145,    0.000124717551
          0,           0,        1884,      -6.875008904,      -4.653369242,       -4.23964422,      -4.112259104,      -1.888770384,      -10.61544504,                         5,      -1.163519568,               5,      -2.436485766,       1064568.017,     0.01199040901,       0.053776932,      0.1020324951,      0.1293302647,      0.0886877338,    -0.08516053728,     0.01325309235,      0.1020324951,     0.05347975193,       4.484995631,   0.0001247172624
          0,           0,        1885,      -6.877284215,      -4.656564711,       -4.24293241,      -4.115542895,      -1.891708129,       -10.6182524,                         5,      -1.166998278,               5,      -2.434941254,       1064568.017,     0.01199040864,     0.05377688869,      0.1020324903,      0.1293302061,     0.08868773514,    -0.08516053972,     0.01325309096,      0.1020324903,     0.05347970864,       4.484992157,   0.0001247169763
          0,           0,        1886,      -6.879561089,       -4.65969963,       -4.24617262,      -4.118804331,      -1.894580151,      -10.62140176,                         5,      -1.171552055,               5,       -2.43485753,       1064568.017,     0.01199040828,     0.05377684572,      0.1020324858,      0.1293301481,     0.08868773627,    -0.08516054192,      0.0132530896,      0.1020324858,     0.05347966569,       4.484988705,   0.0001247166928
          0,           0,        1887,      -6.881822453,      -4.662771243,      -4.249364539,      -4.122030073,      -1.897424774,      -10.62433903,                         5,       -1.17256996,               5,      -2.436350786,       1064568.017,     0.01199040794,     0.05377680293,      0.1020324814,      0.1293300903,     0.08868773747,    -0.08516054411,     0.01325308825,      0.1020324814,     0.05347962292,       4.484985264,   0.0001247164118
          0,           0,        1888,      -6.884070517,      -4.665793001,      -4.252557542,      -4.125243087,      -1.900301409,      -10.62642079,                         5,      -1.167712086,               5,      -2.437693518,       1064568.017,      0.0119904076,     0.05377676031,      0.1020324769,      0.1293300329,     0.08868773892,    -0.08516054652,      0.0132530869,      0.1020324769,     0.05347958032,       4.484981838,   0.0001247161335
          0,           0,        1889,      -6.886322813,      -4.668777394,      -4.255815509,      -4.128489352,      -1.903219058,      -10.62849002,                         5,      -1.164464084,               5,       -2.43826149,       1064568.017,     0.01199040724,     0.05377671811,      0.1020324724,      0.1293299761,     0.08868774035,    -0.08516054901,     0.01325308555,      0.1020324724,     0.05347953814,       4.484978451,   0.0001247158577
          0,           0,        1890,      -6.888586483,      -4.671721564,      -4.259096284,      -4.131759268,      -1.906090665,      -10.63136493,                         5,      -1.166146862,               5,      -2.437800704,       1064568.017,     0.01199040688,     0.05377667643,      0.1020324679,      0.1293299199,     0.08868774145,    -0.08516055137,     0.01325308421,      0.1020324679,     0.05347949648,        4.48497511,   0.0001247155843
          0,           0,        1891,      -6.890853548,      -4.674612357,      -4.262327547,      -4.135011862,      -1.908911242,       -10.6342544,                         5,      -1.167894696,               5,      -2.438387204,       1064568.017,     0.01199040652,     0.05377663507,      0.1020324634,       0.129329864,      0.0886877424,    -0.08516055368,     0.01325308287,      0.1020324634,     0.05347945515,       4.484971796,   0.0001247153134
          0,           0,        1892,      -6.893108547,      -4.677453871,      -4.265526381,      -4.138243382,      -1.911728673,      -10.63666571,                         5,      -1.166653264,               5,      -2.438643925,       1064568.017,     0.01199040616,     0.05377659392,      0.1020324587,      0.1293298084,     0.08868774344,    -0.08516055616,     0.01325308154,      0.1020324587,     0.05347941401,         4.4849685,   0.0001247150449
          0,           0,        1893,      -6.895357074,      -4.680261464,      -4.268745645,      -4.141480144,      -1.914610879,       -10.6383038,                         5,      -1.163263391,               5,      -2.438440955,       1064568.017,     0.01199040579,     0.05377655303,      0.1020324539,      0.1293297533,     0.08868774462,     -0.0851605589,     0.01325308022,      0.1020324539,     0.05347937314,       4.484965226,    0.000124714779
          0,           0,        1894,      -6.897609111,      -4.683036957,      -4.272019616,      -4.144747964,      -1.917506666,      -10.64071011,                         5,      -1.165371142,               5,      -2.437140641,       1064568.017,     0.01199040544,     0.05377651263,      0.1020324493,      0.1293296988,     0.08868774553,     -0.0851605615,     0.01325307891,      0.1020324493,     0.05347933276,        4.48496199,   0.0001247145154
          0,           0,        1895,      -6.899865314,      -4.685759973,      -4.275264127,      -4.148005421,      -1.920336184,      -10.64372989,                         5,      -1.170209688,               5,      -2.436483721,       1064568.017,      0.0119904051,     0.05377647261,      0.1020324449,      0.1293296448,     0.08868774617,    -0.08516056383,     0.01325307763,      0.1020324449,     0.05347929276,        4.48495878,   0.0001247142541
          0,           0,        1896,      -6.902110272,      -4.688423381,      -4.278451299,      -4.151226039,      -1.923123107,       -10.6466625,                         5,      -1.172721225,               5,      -2.437876092,       1064568.017,     0.01199040477,     0.05377643279,      0.1020324407,       0.129329591,     0.08868774681,    -0.08516056606,     0.01325307636,      0.1020324407,     0.05347925296,       4.484955581,   0.0001247139953
          0,           0,        1897,      -6.904338804,      -4.691036459,      -4.281621929,      -4.154423639,      -1.925924994,      -10.64893022,                         5,       -1.16939432,               5,      -2.439321352,       1064568.017,     0.01199040444,      0.0537763931,      0.1020324364,      0.1293295376,     0.08868774766,    -0.08516056847,      0.0132530751,      0.1020324364,     0.05347921329,       4.484952393,   0.0001247137388
          0,           0,        1898,      -6.906567042,      -4.693615296,      -4.284842926,       -4.15764202,      -1.928781886,      -10.65070247,                         5,      -1.164647708,               5,      -2.440359391,       1064568.017,     0.01199040411,     0.05377635372,      0.1020324321,      0.1293294847,     0.08868774863,    -0.08516057105,     0.01325307384,      0.1020324321,     0.05347917392,       4.484949234,   0.0001247134847
          0,           0,        1899,      -6.908805384,      -4.696161807,      -4.288114023,      -4.160895809,      -1.931613018,      -10.65330889,                         5,       -1.16532815,               5,      -2.440035827,       1064568.017,     0.01199040376,     0.05377631484,      0.1020324279,      0.1293294324,     0.08868774931,    -0.08516057352,     0.01325307258,      0.1020324279,     0.05347913506,        4.48494612,   0.0001247132329
          0,           0,        1900,      -6.911052983,      -4.698664147,       -4.29134705,      -4.164141045,      -1.934387826,      -10.65613713,                         5,      -1.167476888,               5,      -2.440380558,       1064568.017,     0.01199040342,     0.05377627632,      0.1020324236,      0.1293293804,     0.08868774978,    -0.08516057589,     0.01325307133,      0.1020324236,     0.05347909656,       4.484943036,   0.0001247129834
          0,           0,        1901,      -6.913290802,      -4.701119285,      -4.294536181,      -4.167362245,      -1.937142214,      -10.65865622,                         5,      -1.167354376,               5,       -2.44094346,       1064568.017,     0.01199040308,       0.053776238,      0.1020324192,      0.1293293287,     0.08868775028,    -0.08516057835,     0.01325307008,      0.1020324192,     0.05347905826,       4.484939969,   0.0001247127361
          0,           0,        1902,      -6.915518932,      -4.703541265,      -4.297726701,      -4.170577947,      -1.939945383,      -10.66032315,                         5,      -1.163722056,               5,      -2.440826023,       1064568.017,     0.01199040273,     0.05377619987,      0.1020324146,      0.1293292774,     0.08868775096,    -0.08516058109,     0.01325306884,      0.1020324146,     0.05347902016,        4.48493692,   0.0001247124912
          0,           0,        1903,      -6.917748963,       -4.70594065,      -4.300975776,      -4.173824603,      -1.942794491,      -10.66230627,                         5,      -1.164052217,               5,      -2.439944329,       1064568.017,     0.01199040238,     0.05377616217,      0.1020324101,      0.1293292266,     0.08868775149,    -0.08516058382,      0.0132530676,      0.1020324101,     0.05347898247,       4.484933903,   0.0001247122485
          0,           0,        1904,       -6.91998499,      -4.708299213,      -4.304222331,      -4.177075251,      -1.945588622,      -10.66514974,                         5,      -1.168727884,               5,      -2.438844819,       1064568.017,     0.01199040205,     0.05377612487,      0.1020324059,      0.1293291763,     0.08868775172,    -0.08516058627,      0.0132530664,      0.1020324059,     0.05347894519,       4.484930916,   0.0001247120079
          0,           0,        1905,      -6.922214801,      -4.710604669,      -4.307408585,      -4.180291979,      -1.948327031,      -10.66804036,                         5,      -1.172398562,               5,      -2.439908688,       1064568.017,     0.01199040174,      0.0537760878,      0.1020324018,      0.1293291263,     0.08868775186,    -0.08516058855,     0.01325306521,      0.1020324018,     0.05347890813,       4.484927941,   0.0001247117695
          0,           0,        1906,      -6.924426686,      -4.712860996,      -4.310562601,      -4.183477555,      -1.951062754,      -10.67049187,                         5,      -1.171009924,               5,      -2.441501831,       1064568.017,     0.01199040143,     0.05377605084,      0.1020323978,      0.1293290766,     0.08868775217,    -0.08516059095,     0.01325306403,      0.1020323978,      0.0534788712,       4.484924976,   0.0001247115333
          0,           0,        1907,      -6.926632958,      -4.715086745,      -4.313745915,      -4.186668941,      -1.953850286,      -10.67214494,                         5,      -1.165514971,               5,        -2.4428114,       1064568.017,     0.01199040111,      0.0537760141,      0.1020323937,      0.1293290273,     0.08868775267,    -0.08516059357,     0.01325306285,      0.1020323937,     0.05347883447,        4.48492203,   0.0001247112994
          0,           0,        1908,      -6.928848141,      -4.717287854,      -4.316997275,      -4.189901142,      -1.956646029,      -10.67441538,                         5,      -1.164715652,               5,      -2.442870459,       1064568.017,     0.01199040079,      0.0537759778,      0.1020323896,      0.1293289786,     0.08868775299,    -0.08516059613,     0.01325306167,      0.1020323896,     0.05347879819,       4.484919124,   0.0001247110676
          0,           0,        1909,      -6.931074736,      -4.719454948,      -4.320231805,      -4.193137392,      -1.959382544,      -10.67715948,                         5,      -1.166971695,               5,      -2.442909129,       1064568.017,     0.01199040046,      0.0537759419,      0.1020323856,      0.1293289302,     0.08868775305,    -0.08516059857,      0.0132530605,      0.1020323856,      0.0534787623,       4.484916253,   0.0001247108379
          0,           0,        1910,      -6.933297226,       -4.72158068,      -4.323414904,       -4.19634937,      -1.962081661,      -10.67972441,                         5,      -1.167761925,               5,      -2.443722281,       1064568.017,     0.01199040013,      0.0537759062,      0.1020323814,      0.1293288821,     0.08868775308,    -0.08516060101,     0.01325305933,      0.1020323814,     0.05347872663,       4.484913399,   0.0001247106102
          0,           0,        1911,      -6.935507724,       -4.72367493,      -4.326582451,       -4.19954734,      -1.964810627,      -10.68155848,                         5,      -1.164759385,               5,      -2.443664861,       1064568.017,      0.0119903998,     0.05377587068,      0.1020323771,      0.1293288343,     0.08868775327,    -0.08516060372,     0.01325305816,      0.1020323771,     0.05347869112,        4.48491056,   0.0001247103847
          0,           0,        1912,      -6.937717724,      -4.725751998,      -4.329798292,      -4.202768742,      -1.967605044,      -10.68318184,                         5,      -1.163199295,               5,      -2.443197123,       1064568.017,     0.01199039947,     0.05377583547,      0.1020323728,       0.129328787,     0.08868775344,    -0.08516060652,       0.013253057,      0.1020323728,     0.05347865593,       4.484907747,   0.0001247101613
